"ADM3_PCODE","ADM3_EN","ADM2_EN","ADM1_EN","est","lower","upper","pop_u5","n_stunted","cum_share"
"MG71717010","Ambilobe","Ambilobe","Diana",0.239425958496706,0.162491200978917,0.324022529392325,1453.62609863281,348.035821960988,0.944905573746087
"MG52518110","Tsikolaky","Bekily","Androy",0.369895088013219,0.281158171088526,0.466096189129781,937.154052734375,346.648680818127,0.945109861768545
"MG23212090","Ankarimbary","Vohipeno","Fitovinany",0.433490676942177,0.342214374739368,0.527881853066091,798.285766601562,346.049437357416,0.945313796643081
"MG53517292","Beampombo II","Betroka","Anosy",0.35794343738741,0.263798083367509,0.454095073671594,965.688903808594,345.662005676128,0.945517503195237
"MG23210471","Mahamaibe","Manakara Atsimo","Fitovinany",0.433178186865349,0.330975047396578,0.536564899999623,796.304992675781,344.94195291912,0.945720785403779
"MG32315092","Ambatoharanana","Vavatenina","Analanjirofo",0.416820289808139,0.338446749254606,0.497272000049253,826.6826171875,344.578088075445,0.945923853178418
"MG51507110","Antaly","Ampanihy Ouest","Atsimo Andrefana",0.296624130785874,0.225332457407953,0.370740770510012,1160.42810058594,344.210976675806,0.946126704605886
"MG72710190","Ambinanifaho","Antalaha","Sava",0.30425854724311,0.223168698109462,0.407295389577757,1131.30883789062,344.210383499892,0.946329555683781
"MG33312012","Bedidy","Amparafaravola","Alaotra Mangoro",0.427201342810317,0.333330113875826,0.522779902749395,799.584106445312,341.583403963225,0.946530858622352
"MG13113071","Masindray","Soavinandriana","Itasy",0.483565353837675,0.383190379600871,0.576960207640993,705.777404785156,341.28950047557,0.946731988356853
"MG11106351","Ankazondandy","Manjakandriana","Analamanga",0.490261441656973,0.395316909324357,0.589276602135617,693.935424804688,340.20978178159,0.94693248178835
"MG22203430","Mahazina Ambohipierenana","Ambositra","Amoron I Mania",0.502944256561414,0.411594337370105,0.587144251231594,673.721435546875,338.844326530611,0.947132170525734
"MG24216250","Menamaty Iloto","Ihosy","Ihorombe",0.285412091124302,0.20009167406288,0.390816850926688,1186.04040527344,338.510272227006,0.947331662397251
"MG21205211","Ankaramena","Ambalavao","Haute Matsiatra",0.397950790346793,0.311662438049139,0.501379181469685,850.322448730469,338.38649052191,0.947531081321368
"MG71719092","Djangoa","Ambanja","Diana",0.266776536400065,0.180956541875857,0.355990170596641,1265.29760742188,337.551713223297,0.947730008292067
"MG72712270","Belaoka Lokoho","Andapa","Sava",0.327945499816882,0.231892753267402,0.454577938223252,1028.66845703125,337.347191286974,0.947928814733296
"MG12116050","Faravohitra","Faratsiho","Vakinankaratra",0.569981947260859,0.473066124058923,0.671674887355806,591.1396484375,336.938927919506,0.948127380575553
"MG33317054","Tsaravinany","Anosibe-An'ala","Alaotra Mangoro",0.502043565441678,0.401863502004111,0.609613416066867,670.074096679688,336.406388607182,0.948325632580173
"MG42410112","Antsiatsiaka","Mandritsara","Sofia",0.349694014600794,0.22875473912643,0.475260612952551,960.200866699219,335.776495899212,0.948523513374565
"MG44421170","Belitsaky","Maintirano","Melaky",0.280457664554609,0.190830985774149,0.387142636333255,1197.08410644531,335.731412769093,0.948721367600434
"MG72712350","Antsahamena","Andapa","Sava",0.241092063320701,0.151293221299869,0.352764793395136,1390.91760253906,335.339194705225,0.948918990683198
"MG25217052","Iamonta","Vondrozo","Atsimo Atsinanana",0.433798896677239,0.357583467909657,0.515679633377957,769.893920898438,333.979133444256,0.94911581225065
"MG72711150","Anjinjaomby","Sambava","Sava",0.335359901830023,0.244061714404428,0.434493353784075,992.4296875,332.8211225732,0.949311951375722
"MG41406032","Antanambao Andranolava","Marovoay","Boeny",0.361375267577012,0.269021179518544,0.456437417833579,920.70556640625,332.720220419703,0.949508031036839
"MG11117250","Alatsinainy Ambazaha","Antananarivo Atsimondrano","Analamanga",0.483265784129097,0.414005777734552,0.547663386754998,685.931762695312,331.487351158004,0.949703384139809
"MG42414050","Antsamaka","Bealanana","Sofia",0.306535264502055,0.208634553929202,0.418705586065988,1080.99157714844,331.36203902569,0.949898663393463
"MG51506111","Tongobory","Betioky Atsimo","Atsimo Andrefana",0.33091904161945,0.234347428961151,0.436270439371242,1000.20379638672,330.986481724428,0.950093721322582
"MG22223110","Anjoman'ankona","Manandriana","Amoron I Mania",0.522408293505457,0.441731667201902,0.602584811279195,632.027954101562,330.176644949942,0.950288301996305
"MG31311030a","Manaratsandry","Antanambao Manampontsy","Atsinanana",0.402918737177593,0.303905109030479,0.501953283432629,818.639892578125,329.845351720779,0.950482687431326
"MG53517230","Mahasoa Est","Betroka","Anosy",0.353646802156626,0.267801913390768,0.448151449193577,932.088134765625,329.629988187998,0.950676945947675
"MG23206170a","Ampasinambo","Ifanadiana","Vatovavy",0.532241152542193,0.436072113510287,0.631339126476019,617.959350585938,328.903396980085,0.950870776267151
"MG32304011","Mananara Avaratra","Mananara-Avaratra","Analanjirofo",0.287743585384388,0.193383812090043,0.403904040114042,1142.39404296875,328.716557845594,0.951064496478038
"MG51506014","Ankazomanga Ouest","Betioky Atsimo","Atsimo Andrefana",0.30850785570442,0.206535499358582,0.422126455674338,1064.55883789062,328.424764348826,0.951258044728321
"MG51504070","Antongo Vaovao","Morombe","Atsimo Andrefana",0.316374362138049,0.206785515084031,0.443312012898533,1036.57531738281,327.945854845033,0.951451310746243
"MG52518190","Beteza","Bekily","Androy",0.333821534806623,0.255581637634553,0.408724267066262,982.303894042969,327.914193555947,0.951644558105442
"MG11102390","Anjeva Gara","Antananarivo Avaradrano","Analamanga",0.577797322066001,0.466992455207429,0.684945804948102,565.552001953125,326.774432217581,0.951837133777128
"MG21220210","Ambalamahasoa","Lalangina","Haute Matsiatra",0.463112087460241,0.380152647255485,0.544840280546345,702.445678710938,325.311084595248,0.95202884706448
"MG23210233a","Ambohitrova","Manakara Atsimo","Fitovinany",0.410650275285684,0.318512157937718,0.502423128136837,791.636047363281,325.085560775802,0.95222042744547
"MG44417032","Marotsialeha","Ambatomainty","Melaky",0.264623886804562,0.185419359290073,0.35730723506644,1227.50915527344,324.828243756641,0.952411856183636
"MG43404131","Ambalanjanakomby","Maevatanana","Betsiboka",0.323511676655578,0.237255791544442,0.403216927537437,1001.10638427734,323.869604888167,0.952602719973917
"MG44420070","Trangahy","Antsalova","Melaky",0.220030403218465,0.14897758387084,0.301871403531459,1471.86865234375,323.855853059814,0.952793575659931
"MG42410070","Tsaratanana","Mandritsara","Sofia",0.281083429694852,0.188637793202838,0.386521069891878,1151.09948730469,323.554991811588,0.952984254041507
"MG51506013","Ambatry Mitsinjo","Betioky Atsimo","Atsimo Andrefana",0.336901398179673,0.238878146628234,0.442750292248718,960.065979003906,323.447570671152,0.95317486911734
"MG33314091","Anosibe Ifody","Moramanga","Alaotra Mangoro",0.452765431181195,0.354138220715512,0.552011459440994,713.526062011719,323.059935125756,0.95336525575065
"MG53515170","Enakara-Haut","Taolagnaro","Anosy",0.525044985227824,0.41930131021577,0.631837530420763,614.702758789062,322.746600907906,0.953555457728916
"MG14111110","Ankerana Avaratra","Tsiroanomandidy","Bongolava",0.355030124383165,0.27826718183376,0.440051733406717,905.260986328125,321.394920575301,0.953744863130943
"MG41415032","Betsako","Mahajanga II","Boeny",0.337943877024808,0.238174239903111,0.446934416396671,950.607727050781,321.252060809281,0.953934184342432
"MG33312133","Ambodimanga","Amparafaravola","Alaotra Mangoro",0.403411420189767,0.314536665833352,0.50523035959079,794.901733398438,320.672437181571,0.954123163968416
"MG21225170a","Ambalamidera Ambohimanana","Isandra","Haute Matsiatra",0.453665711276637,0.361992958899438,0.544486936729706,706.068664550781,320.319142913576,0.95431193538998
"MG72711190","Analamaho","Sambava","Sava",0.325088797514965,0.242166708175137,0.422706837750126,981.070678710938,318.935087219329,0.954499891155763
"MG22204210","Alakamisy Ambohimahazo","Fandriana","Amoron I Mania",0.557862147476494,0.480149783783992,0.63804966295526,571.390686035156,318.757235159639,0.954687742109246
"MG12109090","Antsoso","Betafo","Vakinankaratra",0.498854459860866,0.424873372980556,0.582181309952073,638.800720214844,318.668588241508,0.954875540821065
"MG42414212","Ankazotokana","Bealanana","Sofia",0.321326938137664,0.229981129593487,0.414435806200973,990.460205078125,318.261545044957,0.955063099652988
"MG31311070","Antanandehibe","Antanambao Manampontsy","Atsinanana",0.416865656216604,0.318491877945166,0.524573852335915,762.9033203125,318.028193251896,0.955250520965344
"MG22223171a","Ilanjana","Manandriana","Amoron I Mania",0.507070971202556,0.418902087254087,0.581843158626782,625.160827636719,317.000908027545,0.955437336874944
"MG31308050a","Andranambomaro","Mahanoro","Atsinanana",0.359572474575621,0.269759893338524,0.460529100083159,881.303894042969,316.892622034161,0.955624088969123
"MG51506230","Fenoandala","Betioky Atsimo","Atsimo Andrefana",0.366639005698519,0.26160720965179,0.471016841090842,863.850158691406,316.721163255125,0.955810740018709
"MG21220430","Fandrandava","Lalangina","Haute Matsiatra",0.485236532307171,0.404193829460633,0.563931973069166,652.122741699219,316.433777820774,0.955997221705463
"MG33312090a","Andranobe","Amparafaravola","Alaotra Mangoro",0.376019502826513,0.270274596369201,0.478386531042975,841.096740722656,316.268778275534,0.956183606154199
"MG31306290","Anjahamana","Brickaville","Atsinanana",0.395124529787474,0.289071116864487,0.514740467958959,800.061462402344,316.123909132805,0.956369905228225
"MG23210271","Mitanty","Manakara Atsimo","Fitovinany",0.42138833381884,0.318812153123161,0.518968066167049,749.264465332031,315.731304635929,0.956555972931411
"MG44402050","Soanenga","Besalampy","Melaky",0.199170354881515,0.126469535816587,0.286994621397069,1584.83581542969,315.652311788066,0.956741994082299
"MG43416030","Antanimbaribe","Kandreho","Betsiboka",0.254831623426451,0.176367332170591,0.342790264069113,1236.61584472656,315.128823266542,0.956927706729389
"MG11106012","Ambatolaona","Manjakandriana","Analamanga",0.488985644169358,0.385598863982224,0.598407570317652,643.9462890625,314.880490967694,0.957113273028556
"MG42423112","Ambodihazoambo","Mampikony","Sofia",0.3172392426876,0.209302359245342,0.423526749130964,992.542053222656,314.873289299951,0.957298835083615
"MG33317072","Ambatoharanana","Anosibe-An'ala","Alaotra Mangoro",0.463308251944604,0.3579641008286,0.570119950830069,677.985900878906,314.116462579293,0.95748395112332
"MG33314330","Mangarivotra","Moramanga","Alaotra Mangoro",0.465388916110638,0.372486047099277,0.571544387106711,674.228759765625,313.778591717944,0.957668868047974
"MG42411150","Marovantaza","Analalava","Sofia",0.261961473725727,0.176870043129079,0.361129027652602,1194.32983398438,312.86840342515,0.957853248577779
"MG44421130","Marohazo","Maintirano","Melaky",0.252585634537699,0.171201635746837,0.351453687757379,1238.05212402344,312.714181337206,0.958037538220968
"MG33313232","Tanambao Besakay","Ambatondrazaka","Alaotra Mangoro",0.448302983768997,0.361311706400969,0.53910486164044,695.174011230469,311.648583473282,0.958221199882884
"MG72710152","Andampy","Antalaha","Sava",0.24288060208927,0.159627407521897,0.357923732892986,1280.36352539062,310.975463940015,0.958404464860012
"MG53517293","Nanarena Besakoa","Betroka","Anosy",0.387506345396371,0.307838978165784,0.477812237881342,800.29345703125,310.118792778807,0.958587224981165
"MG42410111","Antsirabe Centre","Mandritsara","Sofia",0.281548003747379,0.183394932349247,0.383254735341262,1101.29406738281,310.067146210462,0.958769954665811
"MG72711250","Andratamarina","Sambava","Sava",0.343955987045511,0.250027458098363,0.440436872177932,900.222717285156,309.636993284608,0.958952430851466
"MG72711371","Amboangibe","Sambava","Sava",0.350023483691357,0.260308026729995,0.452333065809934,883.645446777344,309.296657629012,0.95913470646951
"MG54509010","Mahabo","Mahabo","Menabe",0.311753101440719,0.223143650617635,0.400319347948559,991.733642578125,309.176038876832,0.959316911004155
"MG23212053","Anoloka","Vohipeno","Fitovinany",0.447516708198032,0.344474079896533,0.544260962783497,689.321838378906,308.483040000344,0.959498707138659
"MG72711310","Antsambaharo","Sambava","Sava",0.306364200325449,0.220747426242705,0.413500484242131,1006.048828125,308.217344716871,0.959680346692836
"MG32304013","Imorona","Mananara-Avaratra","Analanjirofo",0.322902066665549,0.230250550815139,0.439697234708254,949.969482421875,306.747109143226,0.95986111980345
"MG42414072","Ambodiampana","Bealanana","Sofia",0.309351713406354,0.21229457361165,0.425496585466415,991.261779785156,306.64853001077,0.960041834819119
"MG12109050","Mandritsara","Betafo","Vakinankaratra",0.507596448576089,0.413094973261958,0.609237817990732,601.855834960938,305.499884380968,0.96022187291156
"MG53515152","Fenoevo-Efita","Taolagnaro","Anosy",0.528441160802368,0.437949471102662,0.62645055478906,575.880432128906,304.318924037569,0.960401215036969
"MG21225150","Nasandratrony","Isandra","Haute Matsiatra",0.453037220513058,0.369551754384806,0.53587327809751,669.317077636719,303.225548494462,0.960579912811081
"MG51506012","Sakamasay","Betioky Atsimo","Atsimo Andrefana",0.336836025836128,0.252274564486421,0.429402037837502,897.02734375,302.151125535088,0.960757977403087
"MG31306110","Ambinaninony","Brickaville","Atsinanana",0.35654218658811,0.260526858044804,0.473438540207125,843.658752441406,300.799936329656,0.960935245708287
"MG72712130a","Ambalavelona","Andapa","Sava",0.294129606486741,0.205902629850296,0.400081005979224,1020.53405761719,300.16928077326,0.961112142353695
"MG33312113","Vohitsara","Amparafaravola","Alaotra Mangoro",0.314452315230764,0.214475528880129,0.429355797250112,950.82861328125,298.990258833946,0.961288344174419
"MG41415092","Ambalabe Befanjava","Mahajanga II","Boeny",0.299641120168149,0.20825822547069,0.402194666905815,996.593017578125,298.620248138865,0.961464327939349
"MG51521031","Ianapera","Benenitra","Atsimo Andrefana",0.347413287694148,0.254328772083824,0.458349069940651,858.972045898438,298.418302502945,0.961640192693082
"MG44417012","Bemarivo","Ambatomainty","Melaky",0.244943246813719,0.171519892935438,0.33526615467742,1209.63195800781,296.291179244069,0.961814803884265
"MG24216033","Tolohomiady","Ihosy","Ihorombe",0.326623730255615,0.256411348767498,0.407873634899832,905.529296875,295.767356801056,0.961989106374862
"MG54511050","Manandaza","Miandrivazo","Menabe",0.247348971330766,0.171524983467275,0.335905719494925,1193.16174316406,295.127329802854,0.962163031682861
"MG72711530","Bevonotra","Sambava","Sava",0.336581924052319,0.247328479432966,0.439105454551939,874.365844726562,294.295738343697,0.962336466914931
"MG31307171","Tsivangiana","Vatomandry","Atsinanana",0.338400018994998,0.245051761451809,0.448981954280804,868.506652832031,293.902667815641,0.962509670501518
"MG72711210","Ambohimitsinjo","Sambava","Sava",0.329930769811054,0.23820949633201,0.426535028506229,887.616516113281,292.852000458261,0.962682254905721
"MG42414211a","Antsiradava","Bealanana","Sofia",0.314602064445218,0.222808002236606,0.413106671182431,928.882507324219,292.22835443125,0.962854471781009
"MG42409171a","Ihobaka","Port-Berge (Boriziny-Vaovao)","Sofia",0.233686656767366,0.152044094509208,0.343393847081933,1248.49743652344,291.757191923789,0.963026410989418
"MG42414213","Ambalaromba","Bealanana","Sofia",0.339306564887829,0.237127971061857,0.446285039849311,859.113586425781,291.502879858595,0.963198200325893
"MG23210370","Vohilava","Manakara Atsimo","Fitovinany",0.42691529547339,0.329656645966781,0.527732839398115,682.758850097656,291.480196226513,0.963369976294381
"MG43404031a","Beanana","Maevatanana","Betsiboka",0.279371166693127,0.203555341459229,0.367241383386261,1041.28466796875,290.904912550095,0.963541413234999
"MG31309050","Andonabe Sud","Marolambo","Atsinanana",0.445397907679957,0.348371020975587,0.543729670153206,653.083679199219,290.88210425526,0.963712836734164
"MG71713232","Antsoha","Antsiranana II","Diana",0.267427175008226,0.184759995009155,0.366199213482981,1087.64001464844,290.864496543337,0.963884249856701
"MG22204192","Betsimisotra","Fandriana","Amoron I Mania",0.583929257263534,0.488125484444537,0.673899724904635,496.729461669922,290.054865613832,0.964055185845151
"MG51506311","Belamoty","Betioky Atsimo","Atsimo Andrefana",0.366241849728797,0.258882405443393,0.479162085320067,791.175476074219,289.761569817483,0.964225948987659
"MG53515151","Enaniliha","Taolagnaro","Anosy",0.55508899935507,0.427592169132542,0.687224081862261,521.431518554688,289.440899866716,0.964396523152006
"MG11104150a","Andranomiely","Ankazobe","Analamanga",0.343720962833367,0.242134739620896,0.460335767967006,840.242736816406,288.809042512278,0.964566724948314
"MG33313010","Ambatondrazaka","Ambatondrazaka","Alaotra Mangoro",0.325728156568373,0.221628473269429,0.443348877640361,883.14794921875,287.666153476163,0.964736253213886
"MG71719210","Maherivaratra","Ambanja","Diana",0.2578557717203,0.170927499942929,0.358553700760585,1114.38671875,287.351047358134,0.964905595780191
"MG42410050","Antsoha","Mandritsara","Sofia",0.281701373160534,0.193585906746068,0.380561061277772,1019.17980957031,287.104351853449,0.965074792963175
"MG53517190","Beampombo I","Betroka","Anosy",0.364534295670869,0.269452886640667,0.465989707018494,786.243957519531,286.612887279859,0.965243700514807
"MG22223030","Ambohimahazo","Manandriana","Amoron I Mania",0.523431334523401,0.436081823908045,0.607251712315448,546.7705078125,286.196816582335,0.96541236286643
"MG51507290a","Anavoha","Ampanihy Ouest","Atsimo Andrefana",0.336898106267599,0.253634357003121,0.432799761352674,848.603820800781,285.893020199232,0.965580846183872
"MG11115050","Mandrosoa","Andramasina","Analamanga",0.553182557452265,0.460783059469025,0.634691469126815,516.653259277344,285.803571283089,0.965749276787015
"MG11115031","Sabotsy Ambohitromby","Andramasina","Analamanga",0.554307549637014,0.451927050580445,0.641108405184555,508.979156494141,282.130989052581,0.965915543053173
"MG51505072","Ilemby","Ankazoabo","Atsimo Andrefana",0.359682917460048,0.273962664199836,0.454761417822998,784.325500488281,282.108484253938,0.966081796056735
"MG32318030","Antanifotsy","Soanierana Ivongo","Analanjirofo",0.362771744523808,0.272587316461911,0.471527290360441,777.239929199219,281.960685029162,0.966247961958823
"MG51505012","Fotivolo","Ankazoabo","Atsimo Andrefana",0.378814209174036,0.275708585173285,0.490193020203845,744.140441894531,281.890973010695,0.966414086778019
"MG13113072","Amparibohitra","Soavinandriana","Itasy",0.458255584331969,0.380902746685288,0.540487377488418,614.6650390625,281.673686644018,0.966580083545372
"MG51520210","Marofoty","Toliary-II","Atsimo Andrefana",0.288280131253614,0.200072285235521,0.389471006145902,976.144470214844,281.403055996024,0.966745920823874
"MG42411131","Andribavontsona","Analalava","Sofia",0.257778571230193,0.171509155938984,0.360903965174799,1090.88977050781,281.208006411137,0.96691164315518
"MG12118070","Antanimandry","Antsirabe II","Vakinankaratra",0.475915487645993,0.37771819701791,0.574562551376409,585.416137695312,278.608606647099,0.967075833600554
"MG13105212","Antenimbe","Arivonimamo","Itasy",0.575423430917101,0.489016086934043,0.665743436289348,483.612457275391,278.281939399655,0.967239831533424
"MG53517110","Analamary","Betroka","Anosy",0.366770920095053,0.269984939757195,0.473787058695423,757.5087890625,277.832195544542,0.967403564421918
"MG33317032","Tratramarina","Anosibe-An'ala","Alaotra Mangoro",0.437820649810101,0.342592786571834,0.545536943482094,634.337707519531,277.726147305251,0.967567234813752
"MG33312032","Ampasikely","Amparafaravola","Alaotra Mangoro",0.435652768878352,0.343306354217012,0.534450091787937,636.114074707031,277.124857968609,0.96773055085198
"MG42412010","Befandriana Nord","Befandriana Nord","Sofia",0.197062658070206,0.12501500010315,0.290356807434402,1398.65698242188,275.623062684507,0.967892981847786
"MG22204010a","Soanakambana","Fandriana","Amoron I Mania",0.602483984223857,0.509232814268405,0.69452572998283,456.911743164062,275.282007460152,0.968055211851921
"MG42410050a","Ambinany Fango","Mandritsara","Sofia",0.284437960129369,0.195468655718676,0.382130613788217,967.747985839844,275.26426301159,0.968217431398845
"MG72710230","Lanjarivo","Antalaha","Sava",0.294212993989831,0.217956162583923,0.390831560460594,932.94580078125,274.484777278092,0.968379191576939
"MG54509150","Beronono","Mahabo","Menabe",0.341800773080903,0.233489293359536,0.463309602190237,798.635009765625,272.974063747365,0.968540061456881
"MG12110150","Andravola Vohipeno","Ambatolampy","Vakinankaratra",0.586484484510293,0.495231719702218,0.67988461545509,465.022827148438,272.72867306567,0.968700786722464
"MG31309050a","Maromitety I","Marolambo","Atsinanana",0.443971894560035,0.344251203455261,0.539956533488652,610.857482910156,271.203553993796,0.968860613200379
"MG21224090","Ihazoara","Vohibato","Haute Matsiatra",0.455655518860119,0.376960496910533,0.540360919791371,594.377075195312,270.83119459668,0.969020220238357
"MG51507310a","Androipano","Ampanihy Ouest","Atsimo Andrefana",0.318945892301486,0.208576361495461,0.452415903246261,848.111694335938,270.501741121301,0.969179633121842
"MG71719050","Ambohimena","Ambanja","Diana",0.295656183202696,0.204776762251385,0.39717311195084,914.362609863281,270.336959295433,0.969338948895615
"MG43408070","Betrandraka","Tsaratanana","Betsiboka",0.345083025095322,0.256643655655689,0.445947391235467,780.472839355469,269.32792840952,0.969497670024332
"MG43404173","Morafeno","Maevatanana","Betsiboka",0.328440168737032,0.23373910200132,0.437965066587224,817.696166992188,268.564267062538,0.969655941109892
"MG51506192","Ankilivalo","Betioky Atsimo","Atsimo Andrefana",0.356558420889216,0.263181351545986,0.458237444236454,753.178039550781,268.551972430662,0.969814204949944
"MG23210430","Amborondra","Manakara Atsimo","Fitovinany",0.445330660148647,0.350423522382568,0.541401567738355,602.099853515625,268.133525241517,0.969972222189465
"MG23210152","Sahanambohitra","Manakara Atsimo","Fitovinany",0.436749461310132,0.338537276836036,0.540713172640375,610.9697265625,266.84069895297,0.970129477536787
"MG44421231","Berevo/ranobe","Maintirano","Melaky",0.247117825374083,0.159539607222929,0.356508505213418,1078.78393554688,266.586740200838,0.970286583220388
"MG21225090","Ambalamidera II","Isandra","Haute Matsiatra",0.466173444021865,0.372134338919644,0.552685986367002,571.286499023438,266.31859477295,0.970443530879735
"MG42413190a","Ambalafamity","Antsohihy","Sofia",0.255432748772523,0.166750903095274,0.355991759924033,1042.33349609375,266.246110044901,0.970600435822168
"MG53517010","Betroka","Betroka","Anosy",0.409056711461019,0.316314479312593,0.505075709297171,650.785766601562,266.208285551673,0.97075731847376
"MG51521031b","Ankilimary","Benenitra","Atsimo Andrefana",0.349470234846182,0.262470003477006,0.448598228248246,758.601318359375,265.108580881674,0.970913553044154
"MG33313090","Ilafy","Ambatondrazaka","Alaotra Mangoro",0.434375533978292,0.34775480686715,0.525511542542747,608.581298828125,264.352826647669,0.971069342231234
"MG25217192","Vohiboreka","Vondrozo","Atsimo Atsinanana",0.380687394527022,0.291690779744372,0.474076725317406,686.302368164062,261.266660394102,0.971223312669721
"MG43408230","Manakana","Tsaratanana","Betsiboka",0.34752695919295,0.253528092513332,0.448958947031093,750.3291015625,260.759591059994,0.971376984280612
"MG51520358a","Efoetse","Toliary-II","Atsimo Andrefana",0.304796649184595,0.198396210711584,0.438095932114632,854.166809082031,260.347181252901,0.971530412848941
"MG32303031a","Sahasindro","Maroantsetra","Analanjirofo",0.289254393999284,0.191047656387892,0.40801958382717,898.880554199219,260.005149982636,0.971683639850393
"MG41407011","Mitsinjo","Mitsinjo","Boeny",0.25763813240075,0.176492626679988,0.35130300349587,1005.66864013672,259.098590258826,0.971836332595396
"MG31308050","Ambodiharina","Mahanoro","Atsinanana",0.338561581598699,0.248681027778921,0.448658871613487,763.634460449219,258.537290692957,0.971988694553684
"MG31307190","Ampasimadinika","Vatomandry","Atsinanana",0.397534036910541,0.298134899266757,0.521344650932196,648.612426757812,257.845516399376,0.972140648833506
"MG71713110","Andrafiabe","Antsiranana II","Diana",0.260143154443565,0.167282410069192,0.387157029136396,990.676635742188,257.717745055511,0.972292527814744
"MG31307250","Ifasina II","Vatomandry","Atsinanana",0.393133287651182,0.296651809640323,0.502894467941446,655.325805664062,257.630388463373,0.972444355314737
"MG44422030","Andramy","Morafenobe","Melaky",0.271845270203263,0.17838827315671,0.372054662978963,946.871459960938,257.402527880839,0.972596048531259
"MG12109070","Alakamisy Anativato","Betafo","Vakinankaratra",0.480433245835969,0.388781183838559,0.569823850949265,533.528015136719,256.324596056556,0.972747106497822
"MG31309170","Lohavanana","Marolambo","Atsinanana",0.472158894445223,0.365687854882009,0.575234138096153,540.693908691406,255.293438161001,0.972897556779373
"MG12118030","Belazao","Antsirabe II","Vakinankaratra",0.483421872073031,0.382938981403874,0.577415185559586,527.083374023438,254.80363140898,0.973047718406566
"MG11104030a","Mangasoavina","Ankazobe","Analamanga",0.469869675369051,0.355698414573301,0.579751580963086,541.296508789062,254.338814863118,0.973197606106702
"MG54509170","Mazavasoa","Mahabo","Menabe",0.294226821235154,0.204245645447397,0.396601323798062,863.976135253906,254.204951898791,0.973347414918321
"MG42423052","Ankiririky","Mampikony","Sofia",0.294755243667457,0.210603491007376,0.386616883227202,852.317138671875,251.224945891178,0.973495467544014
"MG42410372","Pont Sofia","Mandritsara","Sofia",0.229293854713663,0.154245539451068,0.322334695666102,1095.32763671875,251.151895997649,0.973643477119729
"MG41406111a","Ankaboka","Marovoay","Boeny",0.31785816266341,0.232630095817593,0.407480030978149,785.793884277344,249.771000288541,0.973790672901915
"MG41407091","Bekipay","Mitsinjo","Boeny",0.2636800634041,0.182974272618953,0.359090853413239,943.136291503906,248.686237142458,0.973937229408285
"MG32303051","Andranofotsy","Maroantsetra","Analanjirofo",0.291650425748797,0.201133971138781,0.407688390760448,849.534545898438,247.76711199959,0.974083244253116
"MG31307172","Ampasimazava","Vatomandry","Atsinanana",0.380331635087696,0.283033932277829,0.496976972030223,650.777099609375,247.511118372062,0.974229108235029
"MG51506290","Tanambao Haut","Betioky Atsimo","Atsimo Andrefana",0.340332988762404,0.241255088255317,0.449593981957901,725.520812988281,246.918666693631,0.974374623071571
"MG71713151","Sadjoavato","Antsiranana II","Diana",0.273708469566836,0.186126063301821,0.38398395113161,901.578430175781,246.769652317883,0.974520050090523
"MG31309032","Tanambao Rabemanana","Marolambo","Atsinanana",0.444144277733794,0.337616422874721,0.5545326412445,555.544250488281,246.74179988228,0.974665460695395
"MG21220070","Ivoamba","Lalangina","Haute Matsiatra",0.447180955242068,0.369045131661546,0.532332046773608,550.519714355469,246.181931745069,0.974810541357126
"MG71717150a","Sirama","Ambilobe","Diana",0.216592041849708,0.146289465431303,0.294193698602622,1136.44262695312,246.144429016823,0.974955599917638
"MG12118130","Ambohidranandriana","Antsirabe II","Vakinankaratra",0.539454590393696,0.448667409677542,0.626914651420544,453.94091796875,244.88051196577,0.975099913622829
"MG51503050","Behisatsy","Beroroha","Atsimo Andrefana",0.303736596481252,0.199743967438031,0.419239942015347,801.180786132812,243.347925146155,0.975243324139436
"MG72711350","Bemanevika","Sambava","Sava",0.338645263066742,0.24737533332426,0.4409364560291,717.549743652344,242.994821702621,0.975386526564082
"MG43404092","Antanimbary","Maevatanana","Betsiboka",0.278438854996982,0.198865016448621,0.366872297244036,869.496765136719,242.101683708248,0.975529202642012
"MG31306050","Anivorano Est","Brickaville","Atsinanana",0.354352935870936,0.262163568475129,0.452029773670682,677.256713867188,239.987904897141,0.975670633021581
"MG42411132","Angoaka Sud","Analalava","Sofia",0.238469925962775,0.158700843992765,0.338697256081492,1004.28302001953,239.49129742973,0.975811770738975
"MG33316051","Maroadabo","Andilamena","Alaotra Mangoro",0.414198089330004,0.317335919828114,0.520450886296439,576.548767089844,238.805397734183,0.975952504239937
"MG54509030","Ankilivalo","Mahabo","Menabe",0.326401752489803,0.235775749488125,0.414269833625819,730.59619140625,238.467877237376,0.976093038832325
"MG43404131a","Berivotra 5/5","Maevatanana","Betsiboka",0.296094690961852,0.222535764634804,0.37158142481897,804.140380859375,238.101697560503,0.976233357626627
"MG32315010a","Tanamarina","Vavatenina","Analanjirofo",0.392678087354354,0.315111069524323,0.482624524661034,606.287841796875,238.075950102996,0.976373661247361
"MG44421194","Andranovao","Maintirano","Melaky",0.233554262175913,0.1507924116264,0.338983123114659,1017.75885009766,237.701917307563,0.976513744441986
"MG72712130","Andrakata","Andapa","Sava",0.357835508092436,0.245760442809656,0.495795055042913,664.255798339844,237.694311102285,0.976653823154099
